Product Name,Product Lable,Product Discription,Product Price,Product Image Link
Papillon n°2,RANDA,Le paquet de 500g,"1,040",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612681-1_.jpg
Feuilles de brik,EL GAMRA,Le sachet de 12 pièces,"1,380",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194037810412-1.jpg
Feuilles de samsa,EL GAMRA,Le sachet de 7 pièces,"1,430",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194037810719-1_1.jpg
Feuilles de brik intercales,EL GAMRA,Le sachet de 10 pièces,"1,375",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194037810115-1.jpg
Feuilles de brick intercales,EL GAMRA,Le sachet de 5 pièces,"0,810",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/p/6/p6.jpg
Spaghetti trouée Les 3 Minutes,SANABEL CARTHAGE,Le paquet de 500g,"0,750",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400390-1_1.jpg
Spaghetti n°2,SANABEL CARTHAGE,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400185-1_1.jpg
Langue d'oiseau,SANABEL CARTHAGE,Le paquet de 250g,"0,225",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400796-1_3.jpg
Fell n°2.5 Rigate,SANABEL CARTHAGE,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400543-1.jpg
Fell n°2,SANABEL CARTHAGE,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519400482-1_1.jpg
Couscous moyen Saveurs de Tunisie,SANABEL CARTHAGE,Le paquet de 1Kg,"1,610",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519401083-1_3.jpg
Plume au blé complet,RANDA,Le paquet de 500g,"1,485",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004667148-1.jpg
Fell n°2,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612322-3.jpg
Spaghetti n°3,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612032-3.jpg
Spaghetti n°2,RANDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194004612025.png
Nouasser,WARDA,Le paquet de 500g,"1,670",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043403134.jpg
Lasagnes,PANZANI,Le paquet de 500g,"9,640",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/3/0/3038351480100_-1.jpg
Feuilles de brick,BRIKADOR,Le paquet de 5 pièces,"1,040",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191441100016-1_1_2.jpg
Couscous complet,SANABEL CARTHAGE,Le paquet de 1Kg,"1,150",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6191519401069-1.jpg
Coude n°3,WARDA,Le paquet de 500g,"0,410",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/6/1/6194043401338-1_2.jpg
Spaghetti sans gluten Divella,DIVELLA,Le paquet de 400 g Fait en farine de maïs et farine de riz Temps de cuisson : 8 minutes,"12,890",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121044089-1.jpg
Pâtes Penne Rigate sans gluten Divella,DIVELLA,"Le paquet de 400 g 70% farine de maïs, 25,5% farine de riz, émulsifiant E471. Temps de cuisson : 9-10 minutes","12,890",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121044270-1.jpg
Tagliatelle,DIVELLA,Le paquet de 500g,"8,660",https://media.carrefour.tn/catalog/product/cache/bbe61c5e1237d092bcb31b107702a416/8/0/8005121000917-1_3.jpg
